BBL,TotalFeeAmount,NumberOfComplaints,ModeFeeTypeName,ModeFeeTypeCount,ModeLifeCycleName,ModeLifeCycleCount,MeanFeeIssueDate
1021440040,24500,21,VIOLATION,9,Building,21,2016-09-30 17:08:34
1021450022,200,1,Complaint,1,Building,1,2017-02-17 00:00:00
1021450042,400,2,Complaint,2,Building,2,2018-06-02 00:00:00
1021450047,200,1,Complaint,1,Building,1,2017-09-22 00:00:00
1021490097,1000,5,Complaint,5,Building,5,2016-10-20 14:24:00
1021490120,1800,9,Complaint,9,Building,9,2016-10-31 00:00:00
1021520089,400,2,Complaint,1,Building,2,2015-09-12 00:00:00
1021530001,400,2,Complaint,2,Building,2,2017-06-12 12:00:00
1021530043,200,1,Complaint,1,Building,1,2018-04-23 00:00:00
1021530067,400,2,VIOLATION,2,Building,2,2017-11-07 12:00:00
1021530068,800,4,Complaint,4,Building,4,2018-01-14 06:00:00
1021540008,1200,6,Complaint,6,Building,6,2018-05-10 08:00:00
1021540066,600,3,VIOLATION,2,Building,3,2014-12-29 08:00:00
1021540074,1000,5,Complaint,5,Building,5,2016-10-31 00:00:00
1021540079,200,1,Complaint,1,Building,1,2017-09-28 00:00:00
1021540097,12200,8,Route for Inspection,6,Building,8,2016-11-19 12:00:00
1021550039,200,1,Complaint,1,Building,1,2017-06-19 00:00:00
1021550098,400,2,Complaint,2,Building,2,2018-01-05 12:00:00
1021560039,27800,17,Complaint,10,Building,17,2017-02-24 00:00:00
1021560066,200,1,VIOLATION,1,Building,1,2019-02-01 00:00:00
1021560072,1000,5,VIOLATION,5,Building,5,2017-12-30 14:24:00
1021570028,400,2,Complaint,2,Building,2,2018-07-10 12:00:00
1021570029,200,1,Complaint,1,Building,1,2019-01-28 00:00:00
1021570047,200,1,Complaint,1,Building,1,2016-04-26 00:00:00
1021570062,200,1,VIOLATION,1,Building,1,2014-01-27 00:00:00
1021570070,200,1,Complaint,1,Building,1,2018-08-17 00:00:00
1021570075,17600,19,Route for Inspection,14,Building,19,2012-05-19 10:06:18
1021570096,400,2,Complaint,2,Building,2,2017-06-06 12:00:00
1021580007,200,1,Complaint,1,Building,1,2019-02-06 00:00:00
1021580015,200,1,VIOLATION,1,Building,1,2018-03-08 00:00:00
1021580054,800,4,Complaint,4,Building,4,2018-09-29 00:00:00
1021590029,200,1,Complaint,1,Building,1,2016-05-03 00:00:00
1021590035,600,3,VIOLATION,3,Building,3,2014-09-01 16:00:00
1021610017,200,1,Complaint,1,Building,1,2018-03-19 00:00:00
1021610033,200,1,Complaint,1,Building,1,2017-10-05 00:00:00
1021610040,1200,6,Complaint,6,Building,6,2016-07-27 04:00:00
1021610079,200,1,Complaint,1,Building,1,2018-07-30 00:00:00
1021610114,200,1,VIOLATION,1,Building,1,2015-03-05 00:00:00
1021610122,400,2,Complaint,2,Building,2,2018-05-08 00:00:00
1021620032,200,1,Complaint,1,Building,1,2018-07-16 00:00:00
1021620037,200,1,Complaint,1,Building,1,2018-08-17 00:00:00
1021620074,28500,42,Route for Inspection,40,Building,42,2016-08-10 04:34:17
1021630061,200,1,Complaint,1,Building,1,2016-12-09 00:00:00
1021640044,1400,7,Complaint,7,Building,7,2016-11-14 10:17:08
1021647501,2400,12,Complaint,12,Building,12,2018-05-03 14:00:00
1021650006,17500,11,Route for Inspection,9,Building,11,2016-10-29 02:10:54
1021650009,22400,37,Route for Inspection,34,Building,37,2009-09-07 03:14:35
1021650038,2400,12,Complaint,10,Building,12,2017-02-08 06:00:00
1021650045,600,3,Complaint,3,Building,3,2016-09-16 08:00:00
1021650059,200,1,Complaint,1,Building,1,2016-06-12 00:00:00
1021650063,21000,12,Route for Inspection,9,Building,12,2016-12-27 06:00:00
1021660001,400,2,Complaint,2,Building,2,2017-07-27 12:00:00
1021660054,1000,5,Complaint,5,Building,5,2018-05-03 09:36:00
1021670027,200,1,Complaint,1,Building,1,2017-11-27 00:00:00
1021670067,1000,5,Complaint,5,Building,5,2017-07-25 19:12:00
1021680001,400,2,Complaint,2,Building,2,2018-06-17 12:00:00
1021680061,400,2,Complaint,2,Building,2,2017-01-25 12:00:00
1021690001,400,2,Complaint,2,Building,2,2018-01-15 00:00:00
1021690012,200,1,VIOLATION,1,Building,1,2018-11-21 00:00:00
1021690029,600,3,Complaint,3,Building,3,2017-11-26 00:00:00
1021690039,400,2,Complaint,2,Building,2,2018-04-24 12:00:00
1021690053,61100,9,Route for Inspection,4,Building,9,2013-12-16 16:00:00
1021700252,1000,5,VIOLATION,5,Building,5,2017-03-18 04:48:00
1021700256,200,1,Complaint,1,Building,1,2017-12-05 00:00:00
1021700302,200,1,Complaint,1,Building,1,2017-03-09 00:00:00
1021700348,200,1,Complaint,1,Building,1,2017-01-20 00:00:00
1021700353,400,2,Complaint,2,Building,2,2017-01-12 00:00:00
1021700370,200,1,VIOLATION,1,Building,1,2018-01-02 00:00:00
1021700410,1800,9,Complaint,9,Building,9,2016-12-05 16:00:00
1021700420,600,3,Complaint,3,Building,3,2017-08-30 16:00:00
1021700509,200,1,Complaint,1,Building,1,2016-01-05 00:00:00
1021700516,400,2,Complaint,2,Building,2,2018-03-25 12:00:00
1021700556,800,4,Complaint,4,Building,4,2018-04-28 00:00:00
1021710020,6400,32,Complaint,32,Building,32,2018-03-16 09:45:00
1021710024,600,3,Complaint,3,Building,3,2018-04-24 16:00:00
1021710026,200,1,VIOLATION,1,Building,1,2017-03-30 00:00:00
1021710052,800,4,Complaint,2,Building,4,2017-06-11 12:00:00
1021710110,600,3,Complaint,3,Building,3,2017-11-06 16:00:00
1021720030,200,1,VIOLATION,1,Building,1,2012-11-08 00:00:00
1021720032,200,1,VIOLATION,1,Building,1,2015-06-08 00:00:00
1021720039,2400,12,Complaint,6,Building,12,2017-01-11 10:00:00
1021720041,200,1,Complaint,1,Building,1,2018-12-12 00:00:00
1021720100,200,1,Complaint,1,Building,1,2017-07-28 00:00:00
1021740001,58000,7,Route for Inspection,5,Building,7,2012-10-23 17:08:34
1021740012,200,1,Complaint,1,Building,1,2017-09-14 00:00:00
1021740099,200,1,VIOLATION,1,Building,1,2017-12-13 00:00:00
1021740105,400,2,Complaint,1,Building,2,2015-05-08 12:00:00
1021740119,49800,6,Route for Inspection,4,Building,6,2012-11-25 08:00:00
1021740125,200,1,Complaint,1,Building,1,2019-02-07 00:00:00
1021740131,400,2,Complaint,2,Building,2,2018-12-31 12:00:00
1021740145,200,1,Complaint,1,Building,1,2016-04-08 00:00:00
1021740175,2000,10,Complaint,10,Building,10,2018-06-13 16:48:00
1021740186,200,1,VIOLATION,1,Building,1,2014-02-21 00:00:00
1021740189,18800,17,Route for Inspection,15,Building,17,2009-05-01 11:17:38
1021740193,200,1,Complaint,1,Building,1,2019-02-14 00:00:00
1021740217,200,1,VIOLATION,1,Building,1,2019-02-13 00:00:00
1021740245,800,4,Complaint,4,Building,4,2018-03-14 06:00:00
1021750045,200,1,Complaint,1,Building,1,2017-03-23 00:00:00
1021750100,200,1,Complaint,1,Building,1,2019-01-26 00:00:00
1021750113,200,1,Complaint,1,Building,1,2018-05-07 00:00:00
1021750180,200,1,Complaint,1,Building,1,2016-01-19 00:00:00
1021760009,600,3,Complaint,3,Building,3,2019-02-03 00:00:00
1021760040,1200,6,VIOLATION,4,Building,6,2015-07-01 16:00:00
1021760042,21400,4,PROJECT BLDG,2,Building,4,2017-06-22 18:00:00
1021760050,200,1,Complaint,1,Building,1,2017-11-16 00:00:00
1021760070,1000,5,Complaint,5,Building,5,2016-06-29 00:00:00
1021760100,200,1,Complaint,1,Building,1,2017-05-03 00:00:00
1021760104,200,1,Complaint,1,Building,1,2016-10-11 00:00:00
1021760128,600,3,Complaint,3,Building,3,2018-12-29 08:00:00
1021760146,400,2,Complaint,2,Building,2,2017-07-07 12:00:00
1021760149,200,1,Complaint,1,Building,1,2018-12-13 00:00:00
1021770003,200,1,Complaint,1,Building,1,2019-01-17 00:00:00
1021770014,600,3,Complaint,3,Building,3,2017-03-08 00:00:00
1021770028,800,4,Complaint,4,Building,4,2018-03-25 00:00:00
1021770042,1200,6,Complaint,5,Building,6,2016-07-13 00:00:00
1021770046,200,1,Complaint,1,Building,1,2016-10-06 00:00:00
1021770130,800,4,Complaint,4,Building,4,2018-11-28 12:00:00
1021770145,200,1,VIOLATION,1,Building,1,2012-09-17 00:00:00
1021790001,200,1,Complaint,1,Building,1,2016-08-29 00:00:00
1021790070,200,1,Complaint,1,Building,1,2016-09-19 00:00:00
1021790199,400,2,Complaint,2,Building,2,2018-07-02 12:00:00
1021790221,400,2,Complaint,2,Building,2,2016-08-29 12:00:00
1021790274,400,2,Complaint,1,Building,2,2018-01-05 12:00:00
1021800122,400,2,Complaint,2,Building,2,2016-06-03 00:00:00
1021800160,600,3,Complaint,3,Building,3,2017-09-16 16:00:00
1021800406,1600,8,Complaint,8,Building,8,2017-05-23 09:00:00
1021800480,400,2,Complaint,2,Building,2,2017-10-09 00:00:00
1021800486,400,2,Complaint,2,Building,2,2018-04-18 00:00:00
1021800507,800,4,Complaint,4,Building,4,2017-06-23 18:00:00
1021800605,200,1,VIOLATION,1,Building,1,2016-02-19 00:00:00
1022030001,28100,28,Route for Inspection,24,Building,28,2017-05-24 11:08:34
1022150042,3600,18,VIOLATION,18,Building,18,2013-04-27 22:40:00
1022150193,200,1,Complaint,1,Building,1,2017-12-11 00:00:00
1022150245,200,1,VIOLATION,1,Building,1,2013-03-19 00:00:00
1022150326,68200,63,Route for Inspection,61,Building,63,2017-02-15 20:11:25
1022150339,600,3,Complaint,3,Building,3,2017-08-10 00:00:00
1022150465,400,2,Complaint,2,Building,2,2017-03-10 12:00:00
1022150481,200,1,Complaint,1,Building,1,2017-07-21 00:00:00
1022150535,200,1,Complaint,1,Building,1,2017-10-06 00:00:00
1022150549,400,2,VIOLATION,2,Building,2,2014-01-17 00:00:00
1022150555,1000,5,Complaint,5,Building,5,2017-10-30 14:24:00
1022170014,800,4,Complaint,4,Building,4,2017-08-25 06:00:00
1022170035,2400,12,Complaint,12,Building,12,2017-06-06 22:00:00
1022170039,4600,23,Complaint,23,Building,23,2017-07-02 06:15:39
1022170043,400,2,Complaint,2,Building,2,2016-12-03 12:00:00
1022170047,600,3,Complaint,3,Building,3,2017-11-21 16:00:00
1022180005,400,2,Complaint,2,Building,2,2017-08-13 00:00:00
1022180017,200,1,Complaint,1,Building,1,2018-03-19 00:00:00
1022190001,1000,5,VIOLATION,3,Building,5,2015-11-09 09:36:00
1022190029,45800,64,Route for Inspection,58,Building,64,2018-02-03 07:52:30
1022190041,200,1,VIOLATION,1,Building,1,2018-10-16 00:00:00
1022200015,200,1,Complaint,1,Building,1,2018-12-03 00:00:00
1022200017,600,3,Complaint,3,Building,3,2018-10-21 00:00:00
1022200021,200,1,Complaint,1,Building,1,2018-04-20 00:00:00
1022200023,600,3,Complaint,2,Building,3,2018-04-21 08:00:00
1022200031,200,1,Complaint,1,Building,1,2016-08-04 00:00:00
1022200037,200,1,Complaint,1,Building,1,2018-11-30 00:00:00
1022200039,1200,6,Complaint,6,Building,6,2018-03-21 20:00:00
1022210017,200,1,Complaint,1,Building,1,2016-02-11 00:00:00
1022210022,400,2,Complaint,2,Building,2,2016-08-18 12:00:00
1022210030,600,3,Complaint,3,Building,3,2017-01-03 08:00:00
1022220029,800,4,Complaint,4,Building,4,2017-05-31 06:00:00
1022240013,200,1,Complaint,1,Building,1,2018-06-14 00:00:00
1022240022,400,2,Complaint,2,Building,2,2016-07-31 00:00:00
1022240025,2200,11,Complaint,11,Building,11,2018-03-25 10:54:32
1022250004,1000,5,Complaint,5,Building,5,2017-01-19 00:00:00
1022250010,1200,6,Complaint,6,Building,6,2016-04-09 04:00:00
1022250034,400,2,Complaint,2,Building,2,2018-07-07 12:00:00
1022250038,400,2,Complaint,2,Building,2,2019-02-20 00:00:00
1022250044,1800,9,VIOLATION,6,Building,9,2018-07-25 10:40:00
1022260003,200,1,Complaint,1,Building,1,2017-05-30 00:00:00
1022260013,200,1,Complaint,1,Building,1,2016-09-22 00:00:00
1022260014,200,1,Complaint,1,Building,1,2016-04-11 00:00:00
1022260035,600,3,Complaint,3,Building,3,2017-05-08 00:00:00
1022270005,200,1,Complaint,1,Building,1,2016-11-25 00:00:00
1022270010,1600,8,Complaint,8,Building,8,2016-07-20 03:00:00
1022270023,1000,5,Complaint,5,Building,5,2016-02-17 09:36:00
1022280042,800,4,Complaint,4,Building,4,2018-01-21 06:00:00
1022280045,200,1,Complaint,1,Building,1,2018-08-16 00:00:00
1022290005,400,2,Complaint,2,Building,2,2018-07-26 12:00:00
1022290046,600,3,Complaint,3,Building,3,2016-05-28 00:00:00
1022300005,200,1,Complaint,1,Building,1,2017-09-13 00:00:00
1022300011,400,2,Complaint,2,Building,2,2018-04-22 00:00:00
1022300015,2400,12,Complaint,12,Building,12,2016-11-01 10:00:00
1022300017,200,1,Complaint,1,Building,1,2018-03-04 00:00:00
1022300019,600,3,Complaint,3,Building,3,2018-03-10 16:00:00
1022300027,47000,13,Route for Inspection,10,Building,13,2015-10-24 09:13:50
1022300029,2800,14,Complaint,11,Building,14,2017-01-05 17:08:34
1022320016,600,3,Complaint,3,Building,3,2016-11-19 00:00:00
1022340034,400,2,Complaint,2,Building,2,2016-07-11 00:00:00
1022340039,200,1,VIOLATION,1,Building,1,2015-03-02 00:00:00
1022350029,1000,5,Complaint,5,Building,5,2016-03-21 00:00:00
1022350041,400,2,Complaint,2,Building,2,2017-02-07 12:00:00
1022350047,400,2,Complaint,2,Building,2,2018-01-14 00:00:00
1022360017,600,3,Complaint,3,Building,3,2016-07-29 00:00:00
1022360021,600,3,Complaint,3,Building,3,2016-03-09 08:00:00
1022360031,28100,3,PROJECT BLDG,2,Building,3,2015-11-18 00:00:00
1022370047,400,2,Complaint,2,Building,2,2017-07-03 12:00:00
1022400006,400,2,Complaint,2,Building,2,2016-03-21 00:00:00
1022400013,200,1,Complaint,1,Building,1,2017-07-10 00:00:00
1022400024,400,2,Complaint,2,Building,2,2018-04-29 00:00:00
1022410025,600,3,Complaint,3,Building,3,2018-06-04 00:00:00
1022420026,200,1,Complaint,1,Building,1,2017-09-11 00:00:00
1022420067,200,1,Complaint,1,Building,1,2015-12-29 00:00:00
1022430090,400,2,Complaint,2,Building,2,2018-12-27 00:00:00
1022430241,200,1,Complaint,1,Building,1,2019-02-26 00:00:00
1022430309,800,4,Complaint,4,Building,4,2016-06-22 12:00:00
1022460125,1000,5,Complaint,5,Building,5,2016-03-12 00:00:00
1022480024,200,1,Complaint,1,Building,1,2018-12-31 00:00:00
1022480028,1400,7,Complaint,7,Building,7,2017-11-04 17:08:34
1022480040,200,1,Complaint,1,Building,1,2018-05-21 00:00:00
1022480092,26000,12,Route for Inspection,7,Building,12,2015-02-27 12:00:00
1022500058,200,1,Complaint,1,Building,1,2019-01-28 00:00:00
2022650027,200,1,Complaint,1,Building,1,2019-02-04 00:00:00
2022650033,200,1,Complaint,1,Building,1,2018-08-09 00:00:00
2022650037,1600,8,Complaint,8,Building,8,2017-04-10 03:00:00
2022650047,200,1,VIOLATION,1,Building,1,2013-10-23 00:00:00
2022660005,1000,5,Complaint,5,Building,5,2016-09-09 04:48:00
2022670011,600,3,Complaint,3,Building,3,2016-08-06 00:00:00
2022680007,200,1,VIOLATION,1,Building,1,2015-02-17 00:00:00
2022680020,2200,11,VIOLATION,9,Building,11,2014-07-19 08:43:38
2022690001,200,1,Complaint,1,Building,1,2017-06-29 00:00:00
2022710005,2400,12,VIOLATION,12,Building,12,2017-06-15 04:00:00
2022720109,200,1,Complaint,1,Demolished,1,2017-06-23 00:00:00
2022740006,17200,43,VIOLATION,19,Building,43,2017-04-03 08:55:48
2022740033,10000,2,PROJECT BLDG,2,Building,2,2013-09-23 12:00:00
2022740034,11000,2,PROJECT BLDG,2,Building,2,2013-09-23 12:00:00
2022740039,200,1,Complaint,1,Building,1,2016-07-05 00:00:00
2022750022,600,3,Complaint,3,Building,3,2018-05-03 00:00:00
2022800053,15000,27,Route for Inspection,25,Building,27,2014-07-07 20:26:40
2022800060,1400,7,VIOLATION,4,Building,7,2018-04-10 17:08:34
2022810004,9900,13,Route for Inspection,11,Building,13,2009-05-15 01:50:46
2022820008,11000,22,Route for Inspection,20,Building,22,2016-07-20 13:05:27
2022820012,1200,6,VIOLATION,6,Building,6,2016-06-21 12:00:00
2022820018,400,2,Complaint,2,Building,2,2018-07-14 00:00:00
2022830048,200,1,VIOLATION,1,Building,1,2019-02-28 00:00:00
2022830051,200,1,Complaint,1,Building,1,2019-01-11 00:00:00
2022830053,200,1,Complaint,1,Building,1,2017-07-06 00:00:00
2022830062,12000,12,Route for Inspection,10,Building,12,2010-01-04 14:00:00
2022840062,200,1,Complaint,1,Building,1,2015-12-28 00:00:00
2022850004,200,1,Complaint,1,Building,1,2017-07-24 00:00:00
2022850066,200,1,Complaint,1,Building,1,2016-08-12 00:00:00
2022860113,200,1,Complaint,1,Building,1,2019-02-28 00:00:00
2022870083,13400,9,Route for Inspection,7,Building,9,2017-06-26 13:20:00
2022880032,800,4,Complaint,3,Building,4,2018-02-14 06:00:00
2022900110,200,1,VIOLATION,1,Building,1,2014-03-05 00:00:00
2022910041,800,4,Complaint,4,Building,4,2016-08-31 18:00:00
2022920022,1000,5,VIOLATION,5,Building,5,2018-08-29 14:24:00
2022920023,200,1,VIOLATION,1,Building,1,2014-07-10 00:00:00
2022920024,13200,23,Route for Inspection,21,Building,23,2013-08-08 20:52:10
2022920037,200,1,VIOLATION,1,Building,1,2018-12-03 00:00:00
2022930056,20800,26,Route for Inspection,24,Building,26,2010-01-12 23:04:36
2022957501,400,2,Complaint,2,Building,2,2017-01-08 00:00:00
2022960010,200,1,VIOLATION,1,Building,1,2012-10-15 00:00:00
2022960056,3000,2,PROJECT BLDG,2,Building,2,2010-07-06 12:00:00
2023010011,200,1,Complaint,1,Building,1,2017-04-13 00:00:00
2023010023,400,2,Complaint,2,Building,2,2017-04-11 00:00:00
2023010025,200,1,VIOLATION,1,Building,1,2014-10-30 00:00:00
2023030012,200,1,VIOLATION,1,Building,1,2017-12-29 00:00:00
2023140021,10400,9,Route for Inspection,7,Building,9,2014-10-27 05:20:00
2023140029,200,1,VIOLATION,1,Building,1,2015-11-12 00:00:00
2023150020,200,1,Complaint,1,Building,1,2016-11-18 00:00:00
2023150030,200,1,Complaint,1,Building,1,2017-01-19 00:00:00
2023260028,400,2,VIOLATION,2,Building,2,2014-02-11 12:00:00
2023270022,200,1,Complaint,1,Building,1,2016-02-05 00:00:00
2023290068,600,3,VIOLATION,2,Building,3,2016-09-01 08:00:00
2023290096,1000,5,Complaint,5,Building,5,2018-03-14 19:12:00
2023300014,200,1,Complaint,1,Building,1,2017-06-15 00:00:00
2023300051,200,1,VIOLATION,1,Building,1,2016-04-04 00:00:00
2023300053,400,2,Complaint,2,Building,2,2016-07-19 12:00:00
2023310007,600,3,Complaint,3,Building,3,2017-01-27 08:00:00
2023310018,15200,33,Route for Inspection,31,Building,33,2011-04-28 02:54:32
2023310072,2600,13,Complaint,9,Building,13,2017-03-16 20:18:27
2023470001,600,3,Complaint,3,Building,3,2017-07-20 16:00:00
2023470016,400,2,Complaint,2,Building,2,2017-04-11 00:00:00
2023670018,16200,43,Route for Inspection,41,Building,43,2010-12-04 07:15:20
2023677501,800,4,Complaint,4,Building,4,2016-04-03 00:00:00
2023687501,2800,14,VIOLATION,14,Building,14,2017-01-18 17:08:34
2023710006,400,2,Complaint,2,Building,2,2017-05-09 12:00:00
2023710023,200,1,VIOLATION,1,Building,1,2013-01-14 00:00:00
2023710029,400,2,Complaint,2,Building,2,2017-07-20 12:00:00
2023720007,400,2,Complaint,2,Building,2,2017-12-04 12:00:00
2023730006,200,1,Complaint,1,Building,1,2018-10-01 00:00:00
2023730021,600,3,Complaint,3,Building,3,2016-06-23 16:00:00
2023730023,800,4,Complaint,2,Building,4,2017-07-23 12:00:00
2023740038,200,1,Complaint,1,Building,1,2018-07-16 00:00:00
2023740059,800,4,Complaint,4,Building,4,2017-11-21 06:00:00
2023760049,200,1,Complaint,1,Building,1,2016-05-18 00:00:00
2023787501,200,1,Complaint,1,Building,1,2018-11-22 00:00:00
2023790032,800,4,Complaint,4,Building,4,2018-04-14 12:00:00
2023820014,400,2,Complaint,2,Building,2,2018-07-22 00:00:00
2023830005,200,1,Complaint,1,Building,1,2016-02-27 00:00:00
2023830018,15600,35,Route for Inspection,22,Building,35,2012-10-13 08:13:42
2023890031,1600,8,VIOLATION,7,Building,8,2016-02-28 12:00:00
2023890048,3000,2,PROJECT BLDG,2,Demolished,2,2008-08-22 00:00:00
2023890051,33200,53,Route for Inspection,51,Building,53,2010-05-21 09:57:44
2023940029,800,4,VIOLATION,3,Building,4,2017-08-19 00:00:00
2023980007,3000,15,VIOLATION,9,Building,15,2016-10-04 01:36:00
2023980009,400,2,Complaint,2,Building,2,2016-10-17 12:00:00
2023980040,400,2,Complaint,2,Building,2,2017-07-03 12:00:00
2024000033,3600,18,Complaint,9,Building,18,2016-04-18 02:40:00
2024010001,1000,5,Complaint,5,Building,5,2016-10-05 19:12:00
2024010018,7500,5,PROJECT BLDG,5,Building,5,2015-02-21 19:12:00
2024020001,400,2,Complaint,2,Building,2,2017-06-26 00:00:00
2024060003,16000,2,PROJECT BLDG,2,Building,2,2013-05-20 12:00:00
2024070029,400,2,Complaint,2,Building,2,2018-12-07 00:00:00
2024110008,3800,6,VIOLATION,4,Building,6,2014-04-18 00:00:00
2024200120,200,1,Complaint,1,Building,1,2018-12-28 00:00:00
2024210014,800,4,VIOLATION,4,Building,4,2016-09-06 12:00:00
2024220020,4000,20,VIOLATION,11,Building,20,2017-04-19 02:24:00
2024230016,1000,5,Complaint,5,Building,5,2016-06-01 04:48:00
2024230020,600,3,Complaint,3,Building,3,2017-03-04 16:00:00
2024230032,400,2,Complaint,2,Building,2,2017-02-15 00:00:00
2024230035,400,2,Complaint,2,Building,2,2017-02-09 12:00:00
2024230044,600,3,Complaint,3,Building,3,2017-01-14 16:00:00
2024230053,600,3,Complaint,2,Building,3,2017-07-27 00:00:00
2024230069,200,1,Complaint,1,Building,1,2018-02-09 00:00:00
2024240086,800,4,Complaint,2,Building,4,2018-05-24 12:00:00
2024240110,2600,13,VIOLATION,12,Building,13,2018-04-03 07:23:04
2024260054,6800,5,Complaint,2,Building,5,2018-04-02 09:36:00
2024260056,13200,13,Route for Inspection,11,Building,13,2011-05-28 22:09:13
2024260060,12600,10,Complaint,4,Building,10,2017-08-31 14:24:00
2024270019,13900,12,Complaint,7,Building,12,2017-03-11 22:00:00
2024270021,400,2,Complaint,2,Building,2,2017-10-14 00:00:00
2024270035,600,3,Complaint,3,Building,3,2016-10-12 16:00:00
2024280006,800,4,Complaint,4,Building,4,2015-12-02 00:00:00
2024280033,600,3,VIOLATION,2,Building,3,2015-03-21 16:00:00
2024280037,600,3,Complaint,3,Building,3,2017-02-20 08:00:00
2024290017,3000,2,PROJECT BLDG,2,Building,2,2017-09-07 12:00:00
2024290019,400,2,Complaint,2,Building,2,2016-09-04 00:00:00
2024310026,8000,40,Complaint,28,Building,40,2017-04-01 04:48:00
